flight_number,origin,destination,flight_type
VS 4045,,,International
VS 4045,,,International
VS 4067,,,International
VS 4067,,,International
VS 4087,,,International
VS 4087,,,International
VS 41,,,International
VS 411,,,International
VS 411,,,International
VS 412,,,International
VS 412,,,International
VS 42,,,International
VS 449,,,International
VS 449,,,International
VS 45,,,International
VS 45,,,International
VS 5,,,International
VS 5,,,International
VS 50,,,International
VS 5501,,,International
VS 5501,,,International
VS 5502,,,International
VS 5502,,,International
VS 5706,,,International
VS 5711,Jeddah King Abdulaziz,,International
VS 5711,Jeddah King Abdulaziz,,International
VS 5712,,,International
VS 5712,,,International
VS 5713,,,International
VS 5713,,,International
VS 5714,,,International
VS 5715,Jeddah King Abdulaziz,,International
VS 5715,Jeddah King Abdulaziz,,International
VS 5716,,Jeddah King Abdulaziz,International
VS 5716,,Jeddah King Abdulaziz,International
VS 5900,,,International
VS 5900,,,International
VS 5901,,,International
VS 5901,,,International
VS 5902,,,International
VS 5902,,,International
VS 5907,,,International
VS 5907,,,International
VS 5909,,,International
VS 5909,,,International
VS 5914,,,International
VS 5914,,,International
VS 5915,,,International
VS 5915,,,International
VS 5920,,,International
VS 5920,,,International
VS 5921,,,International
VS 5923,,,International
VS 5923,,,International
VS 5925,,,International
VS 5925,,,International
VS 5926,,,International
VS 5926,,,International
VS 5935,,,International
VS 5935,,,International
VS 6000,,,International
VS 6000,,,International
VS 6001,,,International
VS 6001,,,International
VS 6654,,,International
VS 6654,,,International
VS 6655,,,International
VS 6655,,,International
VS 6656,,,International
VS 6656,,,International
VS 6657,,,International
VS 6657,,,International
VS 6658,,,International
VS 6658,,,International
VS 6661,,,International
VS 6661,,,International
VS 6664,,,International
VS 6664,,,International
VS 6665,,,International
VS 6665,,,International
VS 7,,,International
VS 7049,,,International
VS 7049,,,International
VS 7051,,,International
VS 7051,,,International
VS 7052,,,International
VS 7052,,,International
VS 7053,,,International
VS 7053,,,International
VS 7060,,,International
VS 7062,,,International
VS 7062,,,International
VS 7063,,,International
VS 7063,,,International
VS 7064,,,International
VS 7064,,,International
VS 7066,,,International
VS 7066,,,International
VS 7500,,,International
VS 7500,,,International
VS 7501,,,International
VS 7501,,,International
VS 7700,,,International
VS 7700,,,International
VS 7701,,,International
VS 7701,,,International
VS 8201,,,International
VS 8201,,,International
VS 8202,,,International
VS 8202,,,International
VS 8203,,,International
VS 8204,,,International
VS 9,,,International
VS 9,,,International
VY 2470,,,International
VY 2471,,,International
VY 2473,,,International
VY 2474,,,International
VY 2475,,,International
VY 3136,,,International
VY 3137,,,International
VY 3140,,,International
VY 3141,,,International
VY 5003,,,International
VY 5003,,,International
VY 5163,,,International
VY 5176,,,International
VY 5176,,,International
VY 5179,,,International
VY 5179,,,International
VY 5180,,,International
VY 5180,,,International
VY 5181,,,International
VY 5181,,,International
VY 5185,,,International
VY 5186,,,International
VY 5186,,,International
VY 5187,,,International
VY 5187,,,International
VY 5226,,,International
VY 5226,,,International
VY 5227,,,International
VY 5227,,,International
VY 5230,,,International
VY 5230,,,International
VY 5420,,,International
VY 5420,,,International
VY 5421,,,International
VY 5421,,,International
VY 5428,,,International
VY 6022,,,International
VY 6022,,,International
VY 6023,,,International
VY 6023,,,International
VY 6187,,,International
VY 6188,,,International
VY 6310,,,International
VY 6310,,,International
VY 6311,,,International
VY 6311,,,International
VY 6652,,,International
VY 6652,,,International
VY 6653,,,International
VY 6653,,,International
VY 7112,,,International
VY 7112,,,International
VY 7113,,,International
VY 7113,,,International
VY 8960,,,International
VY 8960,,,International
VY 8961,,,International
VY 8961,,,International
W2 2053,,,International
W2 2054,,,International
W4 3481,,,International
W4 3481,,,International
W4 3482,,,International
W4 3482,,,International
W4 3571,,,International
W4 3571,,,International
W4 3572,,,International
W4 3572,,,International
W4 3693,,,International
W4 3693,,,International
W4 3694,,,International
W4 3694,,,International
W4 4632,,,International
W6 1251,,,International
W6 1251,,,International
W6 1252,,,International
W6 1252,,,International
W6 1552,,,International
W6 2719,,,International
W6 2719,,,International
W6 2720,,,International
W6 4552,,,International
W6 4552,,,International
W6 4569,,,International
W6 4569,,,International
W6 4570,,,International
W6 4599,,,International
W6 4599,,,International
W6 4632,,,International
W6 4665,,,International
W6 4665,,,International
WB 1001,,,International
WB 1001,,,International
WB 1097,,,International
WB 1097,,,International
WB 1098,,,International
WB 1098,,,International
WB 1135,,,International
WB 1135,,,International
WB 1138,,,International
WB 1138,,,International
WB 1139,,,International
WB 1139,,,International
WB 1195,,,International
WB 1195,,,International
WB 1400,,,International
WB 1400,,,International
WB 1404,,,International
WB 1404,,,International
WB 711,,,International
WK 372,,,International
WK 373,,,International
WS 1,,,International
WS 1,,,International
WS 2,,,International
WS 2,,,International
WS 5050,,,International
WS 5064,,,International
WS 5064,,,International
WS 5066,,,International
WS 5066,,,International
WS 5200,,,International
WS 5200,,,International
WS 5202,,,International
WS 5202,,,International
WS 5203,,,International
WS 5716,,,International
WS 5716,,,International
WS 5800,,,International
WS 5800,,,International
WS 5812,,,International
WS 5812,,,International
WS 5813,,,International
WS 5813,,,International
WS 5814,,,International
WS 5814,,,International
WS 5816,,,International
WS 5816,,,International
WY 101,,,International
WY 101,,,International
WY 102,,,International
WY 102,,,International
WY 675,,,International
WY 675,,,International
WY 676,,,International
WY 676,,,International
WY 689,,,International
WY 689,,,International
WY 690,,,International
WY 690,,,International
X4 1101,,,International
X4 1101,,,International
X4 1101,,,International
X4 1101,,,International
X4 1201,,,International
X4 1201,,,International
X4 1202,,,International
X4 1202,,,International
X4 1203,,,International
X4 1203,,,International
X4 1204,,,International
X4 1204,,,International
X4 1403,,,International
X4 1403,,,International
X4 1404,,,International
X4 1404,,,International
X4 1405,,,International
X4 1405,,,International
X4 1406,,,International
X4 1406,,,International
X4 1501,,,International
X4 1501,,,International
X4 1501,,,International
X4 1501,,,International
X4 1503,,,International
X4 1503,,,International
X4 1503,,,International
X4 1503,,,International
X4 1505,,,International
X4 1505,,,International
X4 1511,,,International
X4 1511,,,International
X4 1512,,,International
X4 1512,,,International
X4 1601,,,International
X4 1601,,,International
X4 1602,,,International
X4 1602,,,International
X4 1605,,,International
X4 1607,,,International
X4 1607,,,International
X4 1608,,,International
X4 1608,,,International
X4 1623,,,International
X4 1623,,,International
X4 1624,,,International
X4 1803,,,International
X4 1803,,,International
X4 1804,,,International
X4 1804,,,International
X4 301,,,International
X4 301,,,International
X4 302,,,International
X4 302,,,International
X4 303,,,International
X4 303,,,International
X4 304,,,International
X4 304,,,International
X4 305,,,International
X4 305,,,International
X4 306,,,International
XN 2732,,,International
XN 2733,,,International
XY 10,,,International
XY 11,,,International
XY 11,,,International
XY 12,,,International
XY 12,,,International
XY 15,,,International
XY 15,,,International
XY 19,,,International
XY 19,,,International
XY 21,,,International
XY 21,,,International
XY 22,,,International
XY 23,,,International
XY 23,,,International
XY 24,,,International
XY 24,,,International
XY 26,,,International
XY 29,,,International
XY 30,,,International
XY 32,,,International
XY 32,,,International
XY 33,,,International
XY 33,,,International
XY 34,,,International
XY 34,,,International
XY 35,,,International
XY 35,,,International
XY 36,,,International
XY 36,,,International
XY 37,,,International
XY 37,,,International
XY 38,,,International
XY 38,,,International
XY 39,,,International
XY 39,,,International
XY 40,,,International
XY 40,,,International
XY 4002,,,International
XY 4003,,,International
XY 4003,,,International
XY 4006,,,International
XY 4006,,,International
XY 4008,,,International
XY 405,,,International
XY 405,,,International
XY 406,,,International
XY 408,,,International
XY 408,,,International
XY 411,,,International
XY 411,,,International
XY 412,,,International
XY 412,,,International
XY 414,,,International
XY 414,,,International
XY 415,,,International
XY 415,,,International
XY 416,,,International
XY 416,,,International
XY 419,,,International
XY 419,,,International
XY 420,,,International
XY 420,,,International
XY 421,,,International
XY 421,,,International
XY 422,,,International
XY 435,,,International
XY 435,,,International
XY 441,,,International
XY 441,,,International
XY 442,,,International
XY 442,,,International
XY 449,,,International
XY 449,,,International
XY 45,,,International
XY 45,,,International
XY 450,,,International
XY 450,,,International
XY 454,,,International
XY 46,,,International
XY 46,,,International
XY 461,,,International
XY 494,,,International
XY 53,,,International
XY 53,,,International
XY 54,,,International
XY 54,,,International
XY 551,,,International
XY 551,,,International
XY 552,,,International
XY 552,,,International
XY 556,,,International
XY 556,,,International
XY 567,,,International
XY 567,,,International
XY 569,,,International
XY 569,,,International
XY 57,,,International
XY 57,,,International
XY 570,,,International
XY 570,,,International
XY 571,,,International
XY 571,,,International
XY 572,,,International
XY 572,,,International
XY 577,,,International
XY 578,,,International
XY 587,,,International
XY 588,,,International
XY 588,,,International
XY 589,,,International
XY 589,,,International
XY 59,,,International
XY 59,,,International
XY 591,,,International
XY 592,,,International
XY 592,,,International
XY 60,,,International
XY 60,,,International
XY 619,,,International
XY 62,,,International
XY 62,,,International
XY 621,,,International
XY 624,,,International
XY 624,,,International
XY 625,,,International
XY 625,,,International
XY 628,,,International
XY 628,,,International
XY 632,,,International
XY 632,,,International
XY 64,,,International
XY 640,,,International
XY 646,,,International
XY 646,,,International
XY 6462,,,International
XY 6462,,,International
XY 6463,,,International
XY 6463,,,International
XY 65,,,International
XY 650,,,International
XY 650,,,International
XY 66,,,International
XY 671,,,International
XY 674,,,International
XY 683,,,International
XY 7012,,,International
XY 7013,,,International
XY 7014,,,International
